 168 13 29 55.25 47 10 35.15   -0.0  3.1  5.8    5   8 10.7  4.7    1.2  0.3     5.9   14.5  1.17  50 1.0 IA 0
 169 13 29 43.74 47 10 43.93   17.3  2.1  4.8   94  13  8.2  1.6    5.6  0.9    65.5   26.9  2.70  99 0.6 SA 0
 170 13 29 41.92 47 10 55.65    2.7  2.5  6.1   14   9  6.7  2.0    1.0  0.2     6.3    6.8  1.38 135 0.7 IA 0
 171 13 29 43.49 47 11  7.08   10.1  2.1  5.8   22   6  7.7  1.9    1.5  0.4    13.5   10.0  2.02  67 0.4 SA 0
 172 13 29 47.25 47 11  7.28   30.6  3.1  8.0  153   8  9.8  1.2   14.9  0.6   152.2   38.4  2.34  86 0.5 IA 0
 173 13 29 48.51 47 11 13.51   32.9  3.3  8.5  224  10 13.7  0.9   39.0  1.2   437.3   61.0  2.58 106 0.5 IA 0
 174 13 29 56.56 47 11 23.67   -3.1  1.7  4.9   33   0  3.6  1.5    0.7  0.2     4.4    3.6  1.51 130 0.3 IA 1
 175 13 29 49.44 47 11 27.41    9.3  1.9  5.0   32  12  9.5  3.9    1.6  0.4    30.2   28.4  4.39 177 0.8 SA 0
 176 13 29 56.56 47 11 29.05    0.9  1.6  4.6   21  19  5.7  2.2    0.9  0.4     7.1    9.1  1.85  54 0.8 SA 0
 177 13 29 41.36 47 11 40.90   -4.6  6.5  6.0   33   0  2.2  1.3    1.2  0.4     1.6    1.9  0.31  48 0.5 IA 1
 178 13 29 46.60 47 11 40.81   -0.5  1.6  4.1   35  19 12.2  8.3    0.8  0.4    53.7   94.9 15.23  78 0.6 IA 0
 179 13 29 48.64 47 11 48.18   12.8  2.0  4.8   56  12  9.0  3.2    2.5  0.6    46.9   34.2  4.36 100 0.6 IA 0
 180 13 30  3.43 47 12 18.85    9.6  5.9  8.5  143   9  7.6  0.7   20.2  1.3    85.9   16.9  0.97 136 0.6 IA 0
 181 13 29 46.33 47 12 40.28   -0.2  2.9  5.8   33   0 10.0  2.8    0.9  0.3    34.1   19.0  8.56 146 0.6 IA 1
 182 13 29 43.03 47 10 26.92    5.0  3.5  4.8   53  20  1.6  0.6    1.7  0.7     1.5    1.0  0.20 103 0.5 IA 0
 183 13 29 54.96 47 10 34.04    5.1  2.8  5.1   33   0  2.3  1.9    0.4  0.2     1.9    3.0  0.96 132 0.8 IA 1
 184 13 29 49.81 47 10 34.61   13.3  2.6  5.2   33   0  8.5  5.5    0.8  0.3    24.5   31.9  7.13   1 0.5 IA 1
 185 13 29 45.21 47 11 12.05    7.6  1.9  4.9   33   0  6.9  1.9    1.0  0.3    16.2    8.7  3.85 169 0.6 IA 1
 186 13 29 56.06 47 11 23.20    7.7  1.9  5.2   23  11  6.5  2.3    1.1  0.3    10.3    8.9  2.16 114 0.5 SA 0
